PG2,PG3,PG4,PG5,PG6,PG7,PG8,PG9,PG10,VM1,VM2,VM3,VM4,VM5,VM6,VM7,VM8,VM9,VM10,class,PG,QG,VM,SF,SSS
3.04524584844591,6.36054115814418,5.44229901037082,4.68556314578682,6.54196135493332,5.39082247987986,5.75915422241136,7.27350491636433,9.25780416818511,1.051440055402,0.941742334357843,0.983070709997776,0.966275173392037,0.986789282207543,1.02733950876257,1.04994646802925,1.04688249074855,0.952553398726412,1.05944798144862,1,1,1,1,1,1
2.81622795527458,6.15913278684233,5.49934097670531,5.07228497259045,6.74074395344349,5.98433332836281,5.64660613341449,7.49812483560045,9.05631030480703,1.03580499960881,0.93913632670977,0.979309608364268,0.976549400503074,0.96485778536862,1.02912974245404,1.00189371255333,1.02031898440148,1.02625199341396,1.05770034364888,1,1,1,1,1,1
3.02109850014716,6.09038728987026,5.75685061358542,3.38841758646366,5.01579561348737,5.24862312497758,6.95413788476611,8.81668076872323,10.7937322216616,1.04164404497169,0.939528197500598,0.986497045014059,0.949184635230797,0.930406286319265,1.04592693456619,1.02382406194311,1.04220395287138,0.959924413280662,1.03757607508984,0,0,1,1,1,1
2.88419671955414,5.95859320775896,6.59040769544621,5.02551446716461,6.82851343312648,6.40957074368957,4.9894275594971,7.34386791681562,7.86628088942428,1.0444349395668,0.941557187631931,0.981253597023206,1.00483719835231,0.984691971150793,1.04006128597393,1.03156419953829,1.04151614552301,0.981534352863279,1.05588967989014,1,1,1,1,1,1
2.8732918869224,5.19930527461419,6.11405520484868,5.76297943824351,6.70594783030809,5.74555622965196,4.01312436375869,9.05167068873166,10.7989703119145,1.04417861924756,0.940783365346983,0.986582734957535,0.971083815128603,0.940857401813118,1.03732365941064,1.07025630233565,1.04010953613345,0.9533873728024,1.03302697691684,1,1,1,1,1,1
3.14528714556856,7.0576992508658,6.03145328960414,4.89003951320133,5.71016670090365,5.51201858572093,4.82152142209008,7.28118373860905,11.5906300235624,1.02922678293519,0.939012518804929,0.983012375791333,0.954129750961227,0.984177579158859,1.06250744000594,1.04144567221664,1.00336889736069,0.989204572111848,1.03198947051841,0,0,1,1,1,1
2.63657088432081,5.68491390830913,7.10198788740547,5.59541126375417,5.36423865189253,4.61412114936221,6.17267777380513,8.22011270524202,10.357692137179,1.02575009272076,0.937630715737295,0.99252849981251,0.942283157355128,0.960036156946611,1.035188876786,1.08347366771901,1.03544677598044,1.02689185892364,1.00575200952462,1,1,1,1,1,1
3.502669659767,6.4678722530953,4.96382512518549,4.33935596098184,6.77774848531787,5.87000627641807,6.69092528317985,7.90106381851014,10.0174761877558,1.03599864072879,0.940037462031234,0.984221395991691,0.96926880864152,0.952697324874634,1.0015218527486,0.954095966463036,1.037812765858,1.00221982986431,1.04316072212128,0,0,1,1,1,1
2.61852798465215,6.40897036696159,6.45761866119164,5.56204457968346,6.10142648372809,5.46413437482628,5.07830383374566,8.85094667870557,8.67594817233662,1.03395195172024,0.943222835277508,0.982797798082763,0.994229278528936,0.983297742095159,1.05280627771303,1.04962153208927,1.01659257325457,0.974176254407011,1.04740030755696,0,1,1,1,1,0
3.02208521501277,5.47599050275093,5.20994718468536,3.47838346284747,5.27561337273038,5.64841888836128,6.93076060686922,10.2267878713432,10.7079294184288,1.03782905472695,0.93548274773286,0.977008469951306,1.00418880072096,0.972820593196461,0.994513836504269,1.01140412775015,1.02061414473785,1.02547042221642,1.03984660519426,0,0,1,1,1,1
3.22719141834061,7.37670762973453,5.56877337497666,4.25220779295412,6.05449438694002,4.59310092401495,6.88494610907682,5.77481689144225,11.1997705678196,1.03154009863996,0.939743319941608,0.981850503594009,0.974138821692476,0.971158107326773,1.04111117192078,1.0711862091422,1.00605521842634,0.973862849451135,1.03831080385859,0,0,1,1,1,1
3.2117024447686,7.44583134900243,6.00209176536519,4.98100056798649,6.81974419827453,6.08957817549516,3.80493360532913,9.90394128601449,8.35583877164502,1.04949572648641,0.939603887069446,0.982680112291502,1.00716694669227,0.962698801612963,1.04237168595364,1.03070751188876,1.0415641622692,1.00024133693346,1.0434417738191,0,0,1,1,1,1
2.60295436062917,6.14812042451725,4.91631940125434,4.50758356576944,7.55276219392573,5.1962499818767,5.63837224707845,7.44646907863273,11.5023817982917,1.03738321581337,0.94007418417299,0.984976779195246,0.978461181433005,0.964507969887394,0.990191052268139,0.980478547371339,1.02656511806862,1.03149346046395,1.03032944567604,0,0,1,1,1,1
3.15725233716804,5.15504852515596,6.66564314383933,4.94835216949594,7.6345571963122,6.57727666464755,4.82827960900948,8.31905240907737,8.72309970181301,1.0404046322638,0.939923781754218,0.988292961947774,0.964902725668353,0.898942483242869,1.00343442910133,1.05307842201717,1.03060637988674,1.05595287430805,1.03141416142037,0,0,1,1,1,1
3.03030235883637,5.72647120309003,6.47545451435183,4.35135600198222,5.47039928792094,6.68815369729043,5.20256197781423,7.53801960485651,9.28931296225337,1.04371842040251,0.941284384136214,0.990594524415554,0.972609741931753,0.926613710725284,1.02678950993047,1.03604550212214,1.00973907996741,1.05061427989609,1.04425296249131,0,0,1,1,1,1
3.04956106048942,6.6139873947584,6.2147429820809,5.03468916259589,6.05307020532039,5.64968549599402,4.71584943332021,8.74980805061635,8.28285008070904,1.03146614432718,0.941178346061329,0.991010824959669,0.956296667471254,0.987258251783687,1.01817680970073,1.01554143503558,1.01709477322593,1.03057653684222,1.03973843675235,1,1,1,1,1,1
3.20574470716477,6.66316075528447,5.72987692389109,3.46136322637561,3.95796897687207,5.13373439825207,6.60171130154617,9.15383758198626,9.66743232864641,1.04820387334454,0.939593782217618,0.978790070004587,0.974815632058442,0.963750033216344,1.07118305174365,1.00056885061813,1.02900692068024,1.02237978183625,1.05787821687951,0,0,1,1,1,1
3.18235798895978,7.16596896877989,6.08850336639579,3.7819835412372,6.95173820472627,4.84108979542746,4.57545874438305,10.6259153705406,8.80843520159424,1.03817072751798,0.93904258166683,0.984660039813723,0.979692682991921,0.997379307684926,1.03828273565878,1.075733550528,1.03318337075748,1.01787199850737,1.01409891891498,0,0,1,1,1,0
2.6870911862688,7.17946010475221,5.87191009827402,5.17456042831843,5.55292699639147,4.84937180739117,5.95207000992705,5.25259511910331,11.9499812338224,1.03165629639216,0.939425497563242,0.97708647261668,0.979606547845941,1.00322766256004,1.00304660964585,1.02196771624844,1.00100752828294,0.956935716701142,1.05716996903261,0,0,1,1,1,1
2.9430047982077,6.89021406162186,6.69039210839458,5.11256997217066,5.36647935491322,5.27975568715755,5.46571682740421,8.35096234816949,8.44609925789545,1.04219335677499,0.942446132431663,0.991091507773621,0.959902041480721,0.929523777062559,1.03747548038121,1.03801715380444,1.03515637060731,0.98609709851044,1.05738144718102,1,1,1,1,1,1
2.74226113791523,6.3323175805323,6.26663606110077,5.19927077207822,7.05626814753728,5.48907527758775,5.07426691839462,8.95526548471058,7.48071888683563,1.04747326121785,0.940371886182911,0.988778443804448,0.981266742920584,0.952653069214544,1.03054944499306,1.02378684545699,1.05492729004598,0.978750929823171,1.03828718960888,1,1,1,1,1,1
3.3439121085149,6.81392869363481,4.41294465031635,3.35768112241573,7.17168366714141,6.09374925793237,7.36869698651339,9.38572365311382,9.933557933175,1.03015476263585,0.941803526830749,0.991418651140723,0.970784451933487,0.937221222570406,0.976150679134168,1.00962883587002,1.0181068662113,1.08127960411474,1.03025665558943,0,0,1,1,1,1
3.329999279613,7.50816884853562,6.1039985557195,4.09108429611321,4.90657761647174,5.30572182520287,4.08514424612477,8.53089012956565,8.76899492098988,1.06014960619906,0.941158005573864,0.980477232457688,0.960864725400264,0.932480137946545,1.02769719112563,1.02539600703508,1.05442262953157,1.03244978898511,1.05476823015808,0,0,1,1,1,1
3.49779322238546,6.43955362762059,6.01446383320246,4.82306638158012,5.71788009668987,5.6018383803027,3.97018032140145,7.49283001920773,10.4084388534057,1.04319082584089,0.940427875525417,0.983614785729072,0.998131042703082,0.981815784777105,1.01923516078486,1.02815196280232,1.02628605455768,0.99099514456396,1.03905025633257,1,1,1,1,1,1
2.56017924168419,6.01627218148345,5.99223218457159,4.87600270752036,7.52322158825894,6.32183130539347,5.52734831007326,7.7614609266655,9.37003411168577,1.02964561236946,0.94001150329749,0.985151841111125,0.969277211859779,0.969327955092198,1.0144710685452,1.00124223149439,1.03202061717208,0.972838551252889,1.04008880155887,0,0,1,1,1,1
3.5546217085188,7.16561263458925,5.6725313938816,5.27735998152138,7.40259737780739,5.68496919432119,6.1409478231271,7.31451476701156,8.85119282215152,1.03450164996604,0.941511110238639,0.980803653844976,0.986526956770828,0.988130217530852,1.0435806400922,0.997580177689849,1.01763126622046,1.01262516854503,1.05560252154392,0,0,1,1,1,1
3.91904887940239,7.56990555690389,6.78875093487625,4.85079091624016,6.08826947290628,5.35414559391631,4.07237822410442,9.17975191415539,8.59283839935906,1.04367958774541,0.936124067831615,0.972890283793298,1.02970779530127,0.981157753095808,1.03025475219289,1.04463818499101,1.02102133830254,1.00472202072429,1.04933561150002,0,0,1,1,1,1
2.61024391493893,5.76837010865143,5.15386834569383,4.03060810196233,7.04085511358678,5.76200385819563,3.94008822282516,9.73590248356388,11.0008406215176,1.0532416988889,0.938886198525371,0.982372844404532,0.968762581266003,0.919798126981807,1.03523164940078,1.03183819564819,1.06416118576478,0.98389602963063,1.05859180943716,0,0,1,1,1,1
2.68369053136636,6.34643658798874,5.75241901280448,4.2003299723018,6.21140889211927,4.36478337054228,5.04953915129825,8.59982389694714,11.1372959778806,1.063168882808,0.936963884978748,0.976676772287986,0.967365201864847,0.97370430514982,1.00910888371136,1.07971703246233,1.04459980860769,1.0695590813502,1.02072777309068,0,0,1,1,1,1
2.48053358579767,5.92348763235044,7.0534589313961,5.92632969511367,6.51452401449208,5.95012828986169,4.5331797411805,7.49936198542639,7.99251492528645,1.04551689087361,0.940275320145312,0.977968795740762,0.986278661959094,0.971626581151015,1.04930999391237,1.0639890032681,1.0427965676043,1.02293809715837,1.04700045279969,1,1,1,1,1,1
3.66140527580556,7.5373512223576,5.42104812805477,4.02081534418065,5.19809784233968,5.57490946898468,5.91591443484615,5.53164979587393,11.712735832348,1.05596621927624,0.941892452501623,0.979847088886188,0.989544739187651,0.945473155319477,1.03077179344611,1.04232760073313,1.02187427011588,1.04843884440452,1.05085049238311,0,0,1,1,1,1
3.08269514494963,6.48581408494595,6.56099969282949,5.09149816568763,5.70511764599247,5.07013694018427,5.93418114549934,8.10434733977329,9.05060088647068,1.0387062282379,0.940115928521793,0.977894994879647,0.993109861866587,0.990263053843577,1.00202059304796,1.00341129989009,1.03605693204652,0.981997625402363,1.06822585711666,1,1,1,1,1,1
3.41170083319254,6.35449681612903,6.14044057620631,4.49746129645086,6.29054323137518,6.04586258295911,3.79196187183869,8.38882475509104,10.5069974078339,1.05172969680655,0.940956989548291,0.981761630176373,0.952703150482211,0.944812624527334,1.00921175177403,1.03951575647547,1.05213098364795,1.05414145377917,1.03961835709746,1,1,1,1,1,1
3.09791133515462,7.136201674091,4.76183394628046,3.706218562506,6.24300007168247,5.76827828696862,5.33681810747647,9.18647167357239,9.50887546402934,1.03470689768421,0.940143951179586,0.984231280388264,0.984916049088877,0.951393425286001,1.00458193247518,0.975213009402923,1.03349716791152,1.00357220771036,1.05896993589812,1,1,1,1,1,1
2.95373987728656,5.44938573067959,6.30214918399397,5.32110785752097,5.63168592060437,5.18168520501101,6.28805167940463,7.08974486216891,10.5564200544691,1.03526135605675,0.941078035443963,0.98534104369032,0.984494334771101,0.940110859151211,1.05903887691664,1.06021792611486,1.02010907718308,0.972091475738215,1.02391212565846,1,1,1,1,1,1
3.60664017232437,5.50799326108984,5.40191328099346,4.41887458313538,5.38844826001871,5.48868992111841,7.95477500324395,6.48360566773075,12.2703545758937,1.01671800035431,0.939402541269642,0.988102217019473,0.955358990981596,0.961665214687448,0.959430336840113,0.940893822591735,1.0083303129292,0.93219638651744,1.04407393382404,0,0,1,1,1,1
2.70626444058094,6.01546741195931,5.88660995467473,4.40836252375853,6.24096363577765,5.99383702383272,6.90359345467264,6.89204819520608,9.73908511047465,1.038392965354,0.94288883283836,0.986167165800391,0.97203250888153,0.961147113336975,1.0141139256173,1.00118517565116,1.03403855547291,0.985410635661483,1.04911969468655,0,0,1,1,1,1
3.1550909944556,7.31454129513052,6.02975320457027,4.5613412744362,5.85746957281974,5.97993215213103,5.24656458217902,6.95681925170509,10.1654790171972,1.03475500595628,0.939335081628256,0.984685952072759,1.01034668865902,0.966402228184867,1.0036624104585,1.01400760364388,1.03136571648545,0.994159656183739,1.02994090244563,1,1,1,1,1,1
3.12748764702434,6.95964977226878,6.8714401610342,5.59513821427315,5.73864527795756,5.38129452091409,6.16652160971316,5.25225569917774,10.6723125801174,1.03715641819589,0.940858828980191,0.981365243932373,1.01264631879578,0.952015890614382,1.0715006913494,1.05729621736132,0.995621198997966,1.01092126104076,1.0289816462298,0,1,1,1,1,0
2.43193892498352,6.15103158111513,7.24784408061959,6.28207193598677,7.39832658296408,5.81814607427074,5.09367011065148,7.42733473168775,8.4825019181331,1.05287937011432,0.940157255442852,0.980603108871067,1.00666094248909,0.990100505387117,1.03391641480823,1.085926510544,1.02133117604589,1.04124941239872,1.02804386856921,0,0,1,1,1,0
3.11469818958562,5.69444937802143,6.21463795735799,4.20491842937621,6.07609124032082,6.37525209601741,5.85073332094869,7.94267363824351,10.0004321900373,1.01718081095106,0.936771480576787,0.984892949778381,0.958263934802273,0.954021017611039,1.00743861793508,1.00565097416676,1.00646109509772,1.0099287715012,1.04170531557871,1,1,1,1,1,1
3.17363881682798,8.12981085137618,6.51516565125736,4.88223186520312,5.80357821927832,5.97773497253562,4.37350705179868,7.91563941876544,9.55532993906977,1.0483612341016,0.94096490632267,0.983124673140968,1.00504242408028,0.990335624401346,1.03085486498922,1.00427347310413,1.01868661918778,1.05372930606349,1.03475927868791,0,0,1,1,1,1
3.5473325854006,7.14587931343781,6.05004670342956,4.19735281236064,6.12401259676762,5.60100702521908,6.0847239815372,5.50672924991361,10.7246852431621,1.03430907136383,0.939338913928488,0.982509188370507,0.934692199424132,0.976498731698154,1.03592930131664,0.993263670191194,1.02124069623041,0.987948388602673,1.04379473440998,0,0,1,1,1,1
3.33171555199707,6.35546602605427,7.10266059717905,4.75301064247051,6.16570639268927,5.9325964358149,4.9830879878821,6.40567156482882,9.88888252029536,1.03908171264311,0.940236461261162,0.978745786125871,0.967523535798764,0.963361556235574,1.03616282358259,0.999662948974821,1.02092621253674,0.982301385561859,1.05730908738555,1,1,1,1,1,1
3.50620106201664,6.80982168324561,5.57150891518575,4.28507362058324,5.19983564285515,5.37493643317621,6.59976154879672,7.49941228511377,11.8731664828276,1.03452400797641,0.93945534603325,0.985769779493602,0.939932251774361,0.931637932955421,1.03325104188608,1.05704882328592,1.0338280942187,0.996161057317545,1.02023521921867,0,0,1,1,1,1
3.38534669727647,7.5261224652647,5.7981351721039,4.53068583299903,6.64282635667695,5.11991456735703,5.58103440217453,5.09232828221372,11.56535432711,1.04311835299038,0.938293126684863,0.974590777828989,0.980322314485514,0.969436307971779,1.04371831377211,1.04224731179011,1.02142094196319,0.945519762144497,1.05635424522349,0,0,1,1,1,1
3.09000564341807,6.86704008343686,5.2596932567945,4.21527248164639,7.18275264215877,5.55081557025548,4.96873742827932,9.80884533992221,9.62237626681646,1.04165907810926,0.940511802369449,0.985620848928882,0.922043129531892,0.942342028562402,0.978349736872221,1.00293999986457,1.02003875671099,1.05104842412258,1.06970091460384,0,0,1,1,1,1
3.84905259822765,6.8236402637762,6.5922285868594,5.07963407072077,6.78073103798815,5.70961456906761,5.17365720128795,8.02173107376788,8.46884775189852,1.06273615321631,0.941331406176249,0.982828108522212,0.99899363020879,0.984932434382472,1.02055155923418,1.0593797650714,1.05986100809634,1.04004889286127,1.03265183123396,0,0,1,1,1,1
2.94616524373168,6.25011810343677,7.22593672707437,5.72399756219911,6.04865604395161,5.98174338898904,5.36616723670882,7.28238682083331,8.33325872698418,1.05408638554568,0.939994976860387,0.976824500862096,1.01069531166841,0.997839055277425,1.01849140107146,1.01325477667132,1.03826554738867,0.968968759191654,1.06812898072466,1,1,1,1,1,1
3.54762792440868,7.45424148010016,4.67739948126603,3.25185613704755,6.00645169330254,5.9072165018092,6.64977644348448,9.02288078782423,9.94210637623018,1.05051318945171,0.940611720266931,0.980012441478523,0.982235952801459,0.997093744466798,0.946917875011272,0.990327567992388,1.05271784799141,0.983955538043263,1.06632443484011,0,0,1,1,1,1
2.84786573521766,6.09820477792463,6.54460648455201,5.89581544973296,6.91361714540962,5.1935787323985,3.75719668204584,8.91138090705054,9.37547824228713,1.044881154303,0.941251739844519,0.980418275528137,0.960112069069944,1.00145281498038,0.994046274585303,0.990573356956581,1.05099738525269,1.00427265873638,1.03445453347479,1,1,1,1,1,1
3.64225941687057,6.97553294911125,5.95119140447769,4.08356133088915,6.51715090293843,5.85983395433941,6.82203269078184,7.62512794588706,8.75130431114597,1.01442520342472,0.940578287372157,0.987658127115259,0.981984213927608,0.973976674813993,1.02941558895782,1.08443016551009,0.983661703920358,1.02031526798658,1.04711191681397,0,0,1,1,1,1
3.30310212255418,7.12762095735263,6.64297955537833,4.95781005708892,5.83671092844227,5.43462741495122,5.60081100503938,8.08178789492201,8.29910898099367,1.04509642813295,0.940766975809652,0.975989690502378,0.994887848469178,0.968356505259619,1.02165859674447,1.01950463338901,1.02874289532782,1.0486871844809,1.06952256258865,1,1,1,1,1,1
3.07418221054663,6.20786517091094,6.71091566324761,4.85137592642689,5.68985511004469,6.08850779324265,5.61432616186021,7.91044746822558,10.2464097015983,1.04299842875399,0.936855480554119,0.980703796613197,0.97839608162262,0.947794594356113,0.986574032559086,0.972041968904762,1.04952349829692,1.0166556721484,1.04835809726648,1,1,1,1,1,1
2.94362244747602,6.09014189723018,5.86071803314401,5.27541445242598,6.06034939056349,5.63902104866423,5.73484679347798,6.66429947135007,10.8521280539756,1.03484878194976,0.93875556334214,0.981485881225164,0.958561481987585,0.981747436708051,1.05218148379168,0.973257997459605,1.02159174160019,1.01916398734903,1.04154593681657,1,1,1,1,1,1
3.43341993365144,6.47314807934893,5.48049421479966,3.91211436748722,6.09246935828244,4.8268016542437,5.61148123899966,9.12123394576805,10.2938538291923,1.02908519488,0.940416772990614,0.985895297997448,0.992847716221094,0.939712137221596,1.053397779658,1.05139449858261,1.02191841729336,1.01609007091083,1.02275145684131,1,1,1,1,1,1
3.0914160609812,6.64277081378922,5.84621487294266,4.60390135238612,7.03142791442976,5.73914896151697,5.48362875926155,7.21724354419851,9.29793691200238,1.04363349093289,0.942769610499517,0.985407341699351,0.979508063425609,0.97306699779339,1.03945634100971,0.999419398338797,1.04233996352353,1.03466096901589,1.04163498705332,1,1,1,1,1,1
3.00348035981674,6.11504990886248,5.55437647930587,4.43957307734297,6.72331325581944,5.69416465425709,5.32447691847075,8.56634204229797,9.7559848258023,1.03586100169215,0.940296407787582,0.986978864316231,0.951459462561876,0.952558523561256,1.07424887563601,1.03714024220237,1.01156592204156,0.973583233679131,1.02743705288517,1,1,1,1,1,1
3.30876416460892,6.70643173967332,6.28010245519422,5.80885246671296,7.3981323293191,5.51633948689263,4.53643759984261,8.7818779481304,9.36608521891032,1.03887152844215,0.939403733244543,0.982783722321952,0.951401057455293,0.930165547782362,0.970240757809576,0.990691228479574,1.04505250541626,0.98067999086801,1.06119619321056,1,1,1,1,1,1
2.43269179765838,6.73113371860685,5.4056517180464,5.18329154217491,7.29832727177063,6.04772083745224,4.33880213663831,8.69822619345006,8.55977202715533,1.05193925319224,0.938087924593026,0.976428683166372,0.990832258909674,0.914986551728419,1.02223076068738,0.991043771834021,1.03554895762826,1.04241028313071,1.05035952432637,1,1,1,1,1,1
2.90381070868888,5.02077810555211,5.61790040560926,4.74433071351722,7.12714495962611,6.05576512949396,4.45498459832753,8.70002324663687,10.5993116864729,1.04790650090549,0.940799373416971,0.988514053300435,0.97353547981074,0.940331550657733,0.998056603312495,1.03800934869639,1.02502383041122,0.972449018564667,1.0396669096559,1,1,1,1,1,1
3.10254324558577,6.23277491588323,5.5213156549105,3.84632851856269,5.49379693526854,5.7394741422726,4.40913168212065,10.4825424104285,9.32716809946374,1.02779207384982,0.939444105988368,0.989492785597044,0.947774706606569,0.970051146740162,1.03820524945272,1.07555783402555,1.03455584601852,0.975611027574617,1.03199741559882,0,0,1,1,1,1
3.54843765802605,7.10680676758902,4.97029852914931,3.55229248377604,6.87526277207394,5.98898816299046,6.06479906877734,8.2782998278561,9.86504191362385,1.03757965956366,0.939265085392759,0.984820959845265,0.994517838243478,0.951807015454238,0.959442373667951,0.940336911774028,1.04457146153475,1.00852810954975,1.05742996457912,0,0,1,1,1,1
2.8932908448356,6.58127650263012,5.97745136266104,5.00736477046492,6.67598928811284,5.1723619455174,5.58679008587703,7.64458028026303,9.91273330888854,1.04292262265251,0.940671693020768,0.980667898959058,0.998937050081727,0.94269428052675,1.08443783870081,1.08115683920766,1.01541256934989,0.943013147276284,1.04058270840637,0,1,1,1,1,0
2.74189826195292,7.25733323030211,5.78003365208471,4.78754761117514,6.50780813151983,5.32866190712641,5.18320568264201,7.27950583695832,9.22806651950531,1.04002660189988,0.939417996511298,0.979804922502256,0.947992786563608,0.959165535415254,1.0553066147168,1.04582131070486,1.03791917883163,0.984524368126974,1.05023833974417,1,1,1,1,1,1
2.82569482524354,6.57946431821841,6.66876907023507,4.5830541714941,5.67378237682377,5.93146886951128,6.32340922929609,7.74804282095446,9.66269821206741,1.03780100995989,0.939325605267466,0.986880201466489,0.946557131258854,0.961449598417159,1.04561622201284,1.01472438837467,1.01561747104825,1.04660547287965,1.02951236078015,1,1,1,1,1,1
2.93870782140679,6.33870775600164,5.9935516622622,4.12640404508283,5.45840773353448,5.20829220629002,5.65656111765358,7.29169421496113,10.5909892470019,1.04596516311759,0.9390780715468,0.974750854737242,0.992361775772935,0.953864314403926,1.04285523727061,1.02742142135362,1.01859411842406,0.99661203113375,1.05507139864082,1,1,1,1,1,1
2.16994396869318,5.20060572636916,5.03702389277889,4.65942268245016,6.5519228253509,5.91458490649613,5.50050344163862,8.72202312406566,10.1060979015277,1.02081468398358,0.938046633265137,0.988561503146689,0.968369601848638,0.953320875056354,0.974278957869443,0.998752305449449,0.990433773502127,0.970412942340184,1.04709752028793,1,1,1,1,1,1
2.87200538626728,6.78962888011293,6.98034526627786,5.66828927242099,7.45256776106963,5.25957978850254,5.15049103086684,7.33176229568884,8.3683863864733,1.04888556608268,0.9378599489335,0.977818259836936,0.964696593418814,0.960452925415722,1.02778620964789,1.03186155082222,1.03629145159414,1.00623210572299,1.0507619737484,1,1,1,1,1,1
3.50271194903519,6.90981795376236,5.77664536015163,4.57282984670061,6.02382827482355,5.99643379296865,4.79296857397849,9.6634444731585,8.49599430167114,1.02984354713289,0.939448808952695,0.983005670965791,0.959541322456293,0.971923342839681,1.00372985788272,0.996577996709414,1.01133655744374,0.999252543904366,1.06248968372641,0,0,1,1,1,1
3.41124599093636,6.50428980060536,6.15177498046017,5.22837084552194,6.64445479986528,4.97589612447905,5.24542545972038,7.86559553127854,11.0355743070724,1.0356573090019,0.941067472849109,0.989780479934885,0.982507582927729,0.973669919579775,1.01135557170054,0.999612553957252,1.00408914388644,1.03098193164377,1.02224633330245,0,0,1,1,1,1
2.98652916860452,6.26005394215754,5.43534704248409,4.42558424197381,6.24815264474008,5.08957636469867,4.94759495875847,8.66038054595826,10.397418892409,1.05038358361199,0.938154344864016,0.976045091371891,1.00019315289591,0.960036470969343,0.965732238910024,0.993815922202459,1.04567772742698,0.978551094452043,1.05464070258519,1,1,1,1,1,1
3.08747028285448,6.54936405317892,5.03094363622315,4.36522254823898,5.80361758095254,5.5334671667762,6.71939835714405,6.86556164001538,10.2014385157531,1.02112101907731,0.940346262103149,0.987904318974346,0.979223803597586,0.969592895728661,1.02021306754143,1.00330176593547,0.994281805631976,1.0073557924905,1.02826342542489,0,0,1,1,1,1
2.86588777904919,6.28406002143508,6.08299079901755,4.87729102469427,6.0588482846574,6.10292399803686,5.39645692430204,6.92381133688613,9.38022442345445,1.04478210844731,0.941736155298738,0.982847951829137,0.979962800436646,0.986640117117214,0.94585909170948,0.979386065612785,1.04162684796147,1.05403967608781,1.04911641032001,1,1,1,1,1,1
3.34417442403485,6.60384626174049,5.06454162292868,2.82917190836115,5.1101125966724,5.61947898387699,6.97769395314372,7.91412654132786,9.92649581635482,1.04622711633556,0.939971389973932,0.980033980119733,0.991122166623677,0.944510148917534,0.985680177315792,0.987284109108253,1.02131807552577,1.04682998717368,1.05567957880483,0,0,1,1,1,1
2.74009407458559,6.01065440231662,6.08009804848479,4.90418699019002,6.65256510479079,4.98771442872087,6.05648210326212,9.06044207185488,9.09559345158485,1.04171991066364,0.939500986294799,0.983348379179245,0.992324895263968,0.932718710803117,0.9884693568042,1.04362725301495,1.04910312368567,0.987996193270233,1.04436747486339,1,1,1,1,1,1
3.15762049637958,7.01659406746703,5.53442770361015,4.65783588115123,6.28427438191563,6.25068059710181,4.91719720975894,6.63770768884103,9.34198562461524,1.05402677862647,0.940702840360828,0.983793769506949,0.996090029943933,0.964296385931103,1.04961105444032,1.04037631138505,1.03662705665092,1.00173625838987,1.03150823946353,1,1,1,1,1,1
3.05390433080363,6.38418991215225,4.96607879777791,4.14133006102843,6.0092889849169,5.75452339556795,6.5381546838701,7.3226657239149,10.4442386910563,1.03840063493808,0.940057773499575,0.982540264467655,0.968434969511903,0.942008608792048,1.00662954381218,0.978196333226076,1.0424539931535,1.00590933019006,1.04368754202722,0,0,1,1,1,1
2.86856382452921,6.41111384537667,5.79004014514712,4.29475269180816,6.65724301626409,5.24754899838338,6.68332362814801,8.98502838066357,9.1823002341804,1.02241287847457,0.940969421371813,0.985329252744079,0.989773956962694,0.965821069852145,1.01408013395874,1.05231400228693,1.02806448216645,1.00643186213576,1.02406803746783,0,0,1,1,1,1
2.85550244063343,6.42258718070445,5.87179062501014,5.38091399971235,7.343713897584,4.68932077427191,6.07522632237087,8.42821952876912,9.96452111916936,1.01392029683479,0.939975705975803,0.982959225064874,0.960669623896835,0.985339601899442,0.982341121716753,1.03663996107366,0.988252579473175,0.942864566941837,1.05847536746954,1,1,1,1,1,1
3.54715395833359,7.06216178766852,7.28801379102127,5.66300863034744,7.20956811002378,6.21093911057573,5.02925039897973,7.38519093143643,7.54758153662978,1.05269831926513,0.941443022515824,0.978923867291852,0.966772689449972,1.00228824711218,1.01890967126598,1.02030144825292,1.03712271969536,0.996177205781675,1.06456355532948,0,0,1,1,1,1
3.57481415179962,6.72064665679769,6.21235457323515,5.37797384796318,6.71419924938469,5.37157539319812,6.44836646568895,7.74277500747106,9.35108451504896,1.02599430031266,0.936599090723346,0.984529054632504,0.972582224758872,0.947103113951223,1.00980045548416,1.04231333892198,1.01715718976274,0.926585893516933,1.02619182259304,0,0,1,1,1,1
3.5075863361379,6.22926660939213,6.42316017158523,4.715255522955,5.79420310396207,6.36197709941806,6.50101153868666,7.0380679984816,8.95337701333497,1.03189029953004,0.940871823385098,0.990445796935631,0.995850359413876,0.955898598754925,0.993149732085783,0.964607840047458,1.0294515633577,0.978099205958535,1.04595488308638,0,0,1,1,1,1
2.56913758663199,6.01244342780294,7.42642108294574,5.40047646255054,6.40924218310679,5.20619202086164,4.61591161448169,7.98441075236761,7.87163779991804,1.04421345099134,0.941355264548902,0.986078602440924,0.962760025826652,1.00566071991611,1.05618292043815,1.04942142630193,1.05437673483996,1.04906124205536,1.03481486858187,0,0,1,1,1,1
